Artist ID,Name,Nationality,Gender,Birth Year,Death Year
5064,L. Roy,French,,,
5074,A. Ruckstuhl,Nationality unknown,,,
5077,Anton Rüegg,Swiss,Male,,
5079,Gregory Rukavina,American,Male,,
5088,Henry Rushburg,British,Male,,
5092,Deane Russell,Canadian,Male,,
5107,Deli Sacilotto,Canadian,Male,,
5108,Rolf Sackenheim,German,Male,,
5114,Saint-Edme,French,,,
5123,Charles Salisbury,British,Male,,
5138,Ralph Samuels,American,Male,,
5147,Benita Sanders,Canadian,Female,,
5150,Armin Sandig,German,Male,,
5153,Rolf Sandquist,Nationality unknown,Male,,
5157,Tomas Santa Rosa Junior,Brazilian,Male,,
5158,Jerry Santbergen,Nationality unknown,Male,,
5177,Saul,American,,,
5187,Robert Savoie,Nationality unknown,Male,,
5190,Dietrich Sayler,Romanian,Male,,
5210,Roman Scheidl,German,Male,,
5217,M. Schimmel,Nationality unknown,,,
5224,Eberhard Schlotter,German,Male,,
5233,Charlotte Schmidt,German,Female,,
5237,Marianna Schmidt,Canadian,Female,,
5243,José Manuel Schmill,Mexican,Male,,
5246,Schneck,American,,,
5263,Rudolf Schoofs,German,Male,,
5264,Chicago School of Design,,,,
5278,Esti Schur,Israeli,Female,,
5279,Elfi Schuselka,Austrian,Female,,
5289,Reiner Schwarz,German,,,
5294,Peter Sciascin,American,Male,,
5301,S. Scott,French,,,
5306,Mary L. Seaman,Nationality unknown,Female,,
5326,Seikino Junichiro,Japanese,Male,,
5327,Alfred Seiland,Austrian,Male,,
5330,Kenjiro Sekiguchi,Japanese,Male,,
5351,Elena Serrano,Cuban,Female,,
5356,W. G. Sesser,American,,,
5359,Mark Severin,Nationality unknown,Male,,
5363,Lynn Sexton,American,Female,,
5384,Musya Sheeler,American,Female,,
5388,Alexander Semenovitch Shenderov,Russian,Male,,
5389,John E. Sheridan,American,Male,,
5391,A. F. Sherman,American,Male,,
5399,Kinsuke Shimada,Japanese,Male,,
5404,Akiko Shirai,Japanese,Female,,
5418,Siegriest,American,,,
5424,Michael Sigrin (formerly Michael Emanuel Cohen),American,Male,,
5432,Stanley Silver,American,Male,,
5434,Silverman,American,,,
5440,V. Simon,Russian,,,
5448,Gustave Singier,Nationality unknown,Male,,
5457,SITE (Sculpture in the Environment),American,,1970.0,
5461,W.H.L. Skeen and Company,British,,,
5466,Hella Skowronski,American,Female,,
5468,Slechinsky,German,,,
5477,Noemi Smilansky,Nationality unknown,Female,,
5492,Patricia Smith,American,Female,,
5499,Orville Logan Snider,Nationality unknown,Male,,
5506,Giacomo Soffiantino,Italian,Male,,
5510,Jaume SOLÁ Terrades,Spanish,Male,,
5512,Luis A. Solari,Nationality unknown,Male,,
5513,Ronni G. Solbert,American,Male,,
5515,Carlos Soler,Argentine,Male,,
5516,Arthur Soll,American,Male,,
5518,Skidmore Owings & Merrill,American,,1936.0,
5527,Sumi Sonobe,Japanese,Male,,
5541,Southworth and Hawes,American,,,
5550,Luigi Spacal,Italian,Male,,
5558,Gil Spear,American,Male,,
5572,Ferdinand Springer,German,Male,,
5576,Stephen Spurrier,Australian,Male,,
5579,St. Armand,American,,,
5587,A. H. Staf,American,,,
5598,Percy Stamp,British,Male,,
5612,Nicos Stavroulakis,Greek,Male,,
5614,Inge Steckert,German,Female,,
5615,W. J. Steegles,British,,,
5616,Kim Steele,American,Female,,
5617,Vernon P. Steele,American,Male,,
5619,Hans Hermann Steffens,German,Male,,
5628,Steiner,Swiss,,,
5630,Paul Steiner,American,Male,,
5638,Heinrich Steiuer,,Male,,
5645,Stephany,French,,,
5648,David Sterenberg,American,Male,,
5659,Stevens,Nationality unknown,,,
5660,Norman Stevens,British,Male,,
5661,Rex A. Stevens,American,Male,,
5670,Stockmarr,Finnish,,,
5686,Frank D. Stratton,American,Male,,
5691,Max Arthur Stremel,German,Male,,
5694,Gerda Strömberg,Swedish,Female,,1960.0
5696,Jonathan W. Strong,American,Male,,
5697,F. Strothmann,American,,,
5698,Hermann Struck,German,Male,,
5703,A. Stuart-Hill,British,,,
5706,Studio,British,,,
5707,Studio Opi,Italian,,1955.0,
5708,Studio Tg,Italian,,,
5731,H. Y. Sümmons,American,,,
5733,Superstudio,Italian,,1966.0,1982.0
5741,William B. Suttle,American,Male,,
5746,Yoshio Suzuki,Japanese,Male,,
5748,Peter Svannäs,Swedish,Male,,
5764,István Szony,Hungarian,,,
5772,Yudio Tabuchi,Japanese,Male,,
5779,Tägtström,Swedish,,,
5796,Olli Aninbaum,Finnish,,,
5798,Shisui Tanahashi,Japanese,Male,,
5812,Taupin,French,,,
5822,J. A. Boiffard Tchimoukow,French,,,
5831,Georgiy Teptsov,Russian,Male,,
5833,Teratani Keijiro,Japanese,Male,,
5837,Peter Teubner,American,Male,,
5850,E. Thiebault,French,Male,,
5851,Monsieur Thiebault,French,Male,,
5857,Thompson,British,,,
5865,"Gebrüder Thonet, company design",Austrian,,1853.0,
5871,Øistein Thurman,Norwegian,Male,,
5875,Rolf Tietgens,Nationality unknown,Male,,
5878,William Tillyer,British,Male,,
5886,Zdravko Tisljar,Yugoslav,,1938.0,
5899,Tontsere,Spanish,,,
5915,Townsend,Nationality unknown,,,
5918,Karl Trabert,German,Male,,1968.0
5920,Trace And Warner,American,,,
5923,Michael Train,American,Male,,
5924,Walter G. Treadwell,American,Male,,
5930,Julien Trevelyan,British,Male,,
5935,Heinz Trökes,German,Male,,
5936,Henri Tronquoy,French,Male,,
5941,Knut Troysaa,Norwegian,Male,,
5949,Donna Tryon,Nationality unknown,Female,,
5957,Hajime Tsuchisaki,Japanese,Male,,
5977,Turner,Nationality unknown,,,
5986,Vilhelm Tveteraas,Norwegian,Male,,
5992,Richard Tyler,American,Male,,
5993,Nikolai Andreevich Tyrsa,Russian,Male,,
6008,Underwood and Underwood,American,,1880.0,1934.0
6009,G. F. Underwood,American,,,
6011,Unknown Designer,Nationality unknown,,,
6013,Unknown Designer,French,,,
6014,Unknown Designer,German,,,
6015,Unknown Designer,Dutch,,,
6016,Unknown Designer,Italian,,,
6017,Unknown Designer,Mexican,,,
6018,Unknown Designer,Swedish,,,
6019,Unknown Designer,Swiss,,,
6020,Unknown Designer,British,,,
6021,Unknown Designer,American,,,
6024,Unkn Graph Art/des - British,British,,,
6025,Unkn Graph Art/des - Russian,Russian,,,
6026,Unknown Artist,Nationality unknown,,,
6030,Unknown Artist,American,,,
6031,Unknown sculptor,,,,
6032,Unknown Graphic Artist,American,,1895.0,1946.0
6044,Kaworu Usui,Japanese,Male,,
6045,Ilya Utkin,Russian,Male,,
6052,Aida Vaisman,Argentine,Female,,1940.0
6054,Boris Vako,Russian,Male,,
6060,James Valkus,American,Male,,
6061,Vallauris,French,,,
6071,Piet van der Have,Dutch,Male,,
6073,Frans van der Steen,Dutch,Male,,
6086,J. E. van Lint,Dutch,,,
6094,Luis Vargas,Nationality unknown,Male,,
6098,Various Artists,Danish,,,
6099,Various Artists,French,,,
6101,Various Artists,Haitian,,,
6102,Various Artists,Italian,,,
6103,Various Artists,Mexican,,,
6104,Various Artists,Nationality unknown,,,
6105,Various Artists,American,,,
6106,Various Artists,Russian,,,
6107,Various Artists,Various,,,
6110,Sigurd Vasegaard,Danish,Male,,
6111,Yuri V. (Mon) Vasiliev,Russian,,1925.0,1990.0
6114,Keith Vaughan,British,Male,,
6118,Alexander Semenovitch Vedernikov,Russian,Male,,
6121,Harriet M. Veissi,Nationality unknown,Female,,
6130,Venna,Italian,,,
6131,Anita Ventura,American,Female,,
6158,Miguel Vilá,Spanish,Male,,
6160,Javier Vilato,Spanish,Male,,
6166,Victor Semenovich Vilner,Russian,Male,,
6172,Carmel E. Vitullo,American,Female,,
6195,Lazar Vujaklija,Yugoslav,Male,,
6197,Jean Vylen,Nationality unknown,Male,,
6202,M. Waddell,American,,,
6204,Douglas Wadden,American,Male,,
6206,Len Waernberg,Swedish,,1926.0,
6212,Wagula,Yugoslav,,,
6213,Marcelle Wahl,Nationality unknown,Female,,
6214,Diane Wakaski,Nationality unknown,Female,,
6216,Robert Walch,American,Male,,
6226,John Wallace,Canadian,Male,,
6238,Gene Walther,Swiss,Male,,
6241,Jim Ward,American,Male,,
6252,Wasserman,Swiss,,,
6253,Yukichi Watabe,Japanese,Male,,
6257,Neil S. Waterman,American,Male,,
6258,E. K. Waters,American,,,
6265,F. Marriott Watson,British,,,
6266,S. Watson,British,,,
6268,Henning Watterston,American,Male,,
6273,Franklin Webber,American,Male,,
6283,Weigl-Waltl,German,,,
6293,Weisgerber,Austrian,,,
6297,Weissauer,Nationality unknown,,,
6298,Ernest Weissman,Nationality unknown,Male,,
6299,Susan Weitzman,American,Female,,
6312,Wilhelm Wenk,German,Male,,
6313,F. H. Wenzel,Nationality unknown,,,
6326,Terence Westmacott,Nationality unknown,Male,,
6331,Bengt Westrell,Swedish,,1927.0,
6355,Hannah Weiner,Nationality unknown,Female,,
6356,Metall-Arbeit Wiener Werkstätte,Austrian,,,
6357,Anne Wienholt,Austrian,Female,,
6364,David Wilcox,American,Male,,
6365,Gerald Wilde,British,Male,,
6395,Princess Winifred,Nationality unknown,Female,,
6420,Johann Loetz,Austrian,Male,,
6424,Stanislav Wojtowicz,Polish,Male,,
6429,Grete Wolf-Krakauer,Nationality unknown,Female,,
6430,Wolfsberg,German,,,
6443,D. B. Woodbury,American,Male,,1866.0
6466,Mary Wykeham,British,Female,,
6469,Milton Wynne,American,Male,,
6474,Desiderio Hernández Xochitiozín,Mexican,Male,,
6475,Xomob(?),Russian,,,
6489,Hiroshi Yamazaki,Japanese,Male,,
6492,Ken Yanome,Japanese,Male,,
6493,Chuji Yao,Japanese,Male,,
6494,Chuji Yasui,Japanese,Male,,
6503,Yoo Kang Yl,Korean,,,
6504,Yoshi,Japanese,Male,,
6505,Chizuko Yoshida,Japanese,Female,,
6506,Hodaka Yoshida,Japanese,Female,,
6507,Katsuro Yoshida,Japanese,Male,,
6509,Toshi Yoshida,Japanese,Male,,
6510,Yoshio Yoshida,Japanese,Male,,
6515,Senzo Yoshioka,Japanese,Male,,
6517,Alfred Young,Nationality unknown,Male,,
6519,Ellsworth Young,American,Male,,
6550,Georges de Zayas,Mexican,Male,,
6557,Daniel Zelaya,Argentine,Male,,
6562,Morris Zerner,Austrian,Male,,
6567,Lolita Zikmane,Russian,Female,,
6584,Anders Zorn,Swedish,Male,,
6594,Werner Zyrd,German,,,
6608,Robin Chu,British,,1951.0,
6653,Liberia Pini,Italian,,1929.0,
6666,Maurice Eliot,Nationality unknown,Male,,
6669,P. Jouve,Nationality unknown,,,
6673,L. Simon,Nationality unknown,,,
6674,Camille Bellanger,Nationality unknown,Female,,
6675,A. Laurens,Nationality unknown,,,
6677,A. Lepère,Nationality unknown,,,
6678,E. A. Artigue,Nationality unknown,,,
6680,Hans Christiansen,Nationality unknown,Male,,
6681,Robert Engels,Nationality unknown,Male,,
6682,Jeanne Jacquemin,Nationality unknown,Female,,
6683,Ernest Laurent,Nationality unknown,Male,,
6685,Gaston Bussière,Nationality unknown,Male,,
6687,Roedel,Nationality unknown,,,
6689,A. Giraldon,Nationality unknown,,,
6690,Henri Le Sidaner,Nationality unknown,Male,,
6691,Maximilienne Guyon,Nationality unknown,Male,,
6692,Henri Martin,French,Male,,
6693,Fernand Piet,Nationality unknown,Male,,
6695,A. Ibels,Nationality unknown,,,
6696,Paul Leroy,Nationality unknown,Male,,
6698,Ch Huard,Nationality unknown,,,
6700,Paul Renouard,Nationality unknown,Male,,
6701,Louise Breslau,Nationality unknown,Female,,
6702,Maurice Desvallières,Nationality unknown,Male,,
6704,A. Muller,Nationality unknown,,,
6707,R. A. Vlmann,Nationality unknown,,,
6708,A Yank,Nationality unknown,,,
6714,Henri Guinier,Nationality unknown,Male,,
6716,Raphael Collin,Nationality unknown,Male,,
6717,L. W. Hawkins,Nationality unknown,,,
6718,F. Luigini,Nationality unknown,,,
6720,Jeanne Granès,Nationality unknown,Female,,
6721,L. H. Monod,Nationality unknown,,,
6724,L. O. Merson,Nationality unknown,,,
6730,Arthur N. Christie,American,,1891.0,1980.0
6734,M. Kennedy,American,,,
6746,Robert Beaven,American,Male,,
6747,David Black,Nationality unknown,Male,,
6748,Ned Griner,Nationality unknown,Male,,
6749,Charles Huffman,Nationality unknown,Male,,
6750,Rachel Kemper,Nationality unknown,Female,,
6751,Jerrold Maddox,Nationality unknown,Male,,
6752,Jean Margolin,Nationality unknown,Male,,
6753,Dale Rogers,American,Male,,
6754,Sidney Shapiro,American,Male,,
6755,Dennis Burton,Nationality unknown,Male,,
6757,Gerald Gladstone,Nationality unknown,Male,,
6758,Richard Gorman,Nationality unknown,Male,,
6759,Robert Hedrick,Nationality unknown,Male,,
6760,Robert Markle,Nationality unknown,Male,,
6761,Waltrud Markgraf,Nationality unknown,Male,,
6762,John Meredith,Nationality unknown,Male,,
6763,Gordon Rayner,Nationality unknown,Male,,
6765,Maschel Teitelbaum,Nationality unknown,Male,,
6767,Oswald Michel,German,Male,,
6768,Wolfgang Schlick,German,Male,,
6769,Hans J. Zeidler,German,Male,,
6770,Walter Zimbrich,German,Male,,
6771,Vladimir Akulinin,Nationality unknown,Male,,
6772,Galja Bitt,Nationality Unknown,,,
6773,Anatolij Krivtschikov,Nationality unknown,,,
6774,Lev Nusberg,Nationality unknown,Male,,
6775,Victor Stjepanov,Nationality unknown,Male,,
6776,Rimma Zanjevskaja,Nationality unknown,Female,,
6777,Pedro Alcantara,Nationality unknown,Male,,
6782,Roberto Donis,Nationality unknown,Male,,
6786,Luis Guevara Morena,Nationality unknown,Male,,
6789,Daniel Argimon,Nationality unknown,Male,,
6790,Penélope Bennett,Nationality unknown,Female,,
6791,Ramon Ferran Pages,Nationality unknown,Male,,
6792,Jordi Secall Roure,Nationality unknown,Male,,
6793,Fernando Grillon,Nationality unknown,Male,,
6797,Ned Truss,Nationality unknown,Male,,
6799,Alfredo Guerrero,Nationality unknown,Male,,
6801,William Stone Reveron,Nationality unknown,Male,,
6803,Hugo Arape,Nationality unknown,Male,,
6805,Raúl Cattelani,Nationality unknown,Male,,
6808,Jr. Arnold,American,,1915.0,1991.0
6834,Soul Artists,American,,,
6836,Futura 2000,American,,1955.0,
6837,Ali,American,,1956.0,
6838,Fred,American,,1956.0,
6841,Zephyr,American,,1960.0,
6842,Haze,American,,1961.0,
6865,Jerome Schueger,American,Male,,
6866,Antoinette Araco,American,Female,,
6867,Leonard Dryansky,American,Male,,
6868,Kenneth Fritch,American,Male,,
6869,Richard Lazzaro,American,Male,,
6870,Daniel Rohn,American,Male,,
6876,Egill Jacobsen,Danish,Male,,1998.0
6880,Charles Schenk,American,Male,,
6881,IMEC,American,,,
6929,Trix Wetter,Swiss,,,
6933,G. B. Gething,British,,,
6946,Marcel Kunz,Swiss,Male,,
6947,Peter Moser,,Male,,
6955,OMA (Office for Metropolitan Architecture),Dutch,,1975.0,
6959,Les Broersma,American,Male,,
6960,John R. Morgan,American,Male,,
6981,H. Scott Orr,British,Male,,
6994,Gaston Darbour,Nationality unknown,Male,,
6997,C. Léandre,Nationality unknown,,,
6998,E. A. Wéry,Nationality unknown,,,
6999,Armand Point,Nationality unknown,Male,,
7010,Sergei Gitman,Russian,Male,,
7013,Tofik Shakhverdiev,Russian,Male,,
7020,Unknown Mexican Artist,Mexican,,,
7032,U.S. Army Signal Corps,American,,,
7048,B. Tillmann,Swiss,,1947.0,
7056,Bernard Tschumi,,Male,1944.0,
7063,J. & J. Kohn,Austrian,,1867.0,
7072,John Cline,American,Male,,
7073,Dahlgren,American,,,
7074,Jima,American,,,
7075,Mortimer,American,,1941.0,
7076,Mike Salisbury,American,Male,,
7090,Emily Carter,American,Female,,
7095,Miguel Piñero,American,Male,,
7101,James Romberger,,Male,,
7102,Neighborhood News,American,,,
7104,Lady Pink,American,Female,,
7106,Missing Foundation,American,,,
7111,Vincent Gagliostro,,Male,,
7112,Marguerite van Cook,American,Female,,
7113,Eduardo Galeano,American,Male,,
7114,Chinn Yuen-Yuei,Chinese,,1923.0,
7132,Dieter Wackerlin,Swiss,Male,,
7134,Joseph Schlinger,American,Male,,
7140,"The Custanite Corp., Brooklyn, NY",,,1952.0,
7144,Louis J. Zerbee,American,Male,,
7145,Ulm Hochschule für Gestaltung,German,,1953.0,
7148,Eric Randmark,Swedish,Male,,
7156,Charles J. Mauro,American,Male,,
7161,"Pulos Design Associates, Inc.",American,,,
7162,Richard Lowrie,American,Male,,
7169,Ambrogio Tresoldi,Italian,Male,,
7183,Olivier,French,,,
7187,Gugelot Institute,German,,,
7189,Roberto Lucci,Italian,Male,,
7191,Kurt Steisslinger,German,Male,,
7196,M & Co,American,,,
7199,Kent Macintosh,American,Male,,
7206,"Bell Laboratories, company design",American,,1974.0,
7211,Jan Matthias,Austrian,,,
7227,"Unknown Designer, Chinese",Chinese,,,
7232,Giuseppe Cappelli,Italian,Male,,
7233,William de Vries,Dutch,Male,,
7235,"Robert Kahn Architects, New York",,,,
7236,"Nageli & Vallebuona Architekten, Berlin",German,,,
7241,Panasonic,Japanese,,1918.0,
7246,Gruppo G14,Italian,,,
7252,Unknown Designer,Japanese,,,
7264,Unknown Designer,Austrian,,,
7276,FM Designs,British,,1988.0,
7295,Unknown Designer,Czech,,,
7308,Jürgen Greubel,German,Male,,
7327,Lynn Alexander,American,Female,,
7330,Yvonne Dellatre,Swiss,Female,,
7340,Klearflax Linen Looms,American,,,
7341,Martin,Nationality unknown,Male,,
7348,Joel Robinson,American,Male,,
7360,Ellen Siegel,American,Female,,
7387,Willa Percival,American,Female,,
7395,The Stanley Works,American,,1843.0,
7402,Jerry Manock,American,Male,,
7411,Atelier de Creation Graphique,French,,,
7412,Tsuguya Inone,Japanese,Female,,
7413,Toshifumi Kawahara,Japanese,Male,,
7414,Akio Okumura,Japanese,Male,,
7415,Shinro Otake,Japanese,Male,,
7417,Otto Struck,German,Male,,
7426,Martin Diethelm,Swiss,Male,,
7432,Walter Pfeiffer,,Male,,
7433,J. Van Der Wal,Nationality unknown,,,
7434,Bureau,American,,,
7452,Arribas,Spanish,,,
7454,Boni,Spanish,,,
7455,J. Briones,Spanish,,,
7457,Jose Espert,Spanish,Male,,
7459,Juan Parrilla,Spanish,Male,,
7474,General Idea,Canadian,Male,,
7496,Gilbert & George,British,Male,,
7497,Karen Kunc,American,Female,,
7506,Yamazaki Vellodo Co. Ltd.,Japanese,,,
7517,Cyan,German,,1992.0,
7560,Gwathmey Siegel & Associates Architects,American,,1967.0,
7563,Kazuyo Sejima & Associates,Japanese,,1987.0,
7567,"Herzog & de Meuron, Basel",Swiss,,1978.0,
7574,Ortner & Ortner,Austrian,,1987.0,
7590,Studio Tetrarc,Italian,,1969.0,
7603,Opera,Dutch,,1985.0,
7609,Steven Holl Architects,American,,1976.0,
7611,Pier Copat,American,Male,,
7612,Bryan Bell,American,Male,,
7613,Peter Lynch,American,Male,,
7620,Studio Boot,Dutch,,1992.0,
7621,Edwin Vollebergh,,Male,,
7622,Pietra Jansen,,Female,,
7623,Una,Dutch,,1992.0,
7632,Wild Plakken,Dutch,,1977.0,
7634,Frank Beekers,Dutch,Male,,
7636,IBM Corporation,American,,1911.0,
7681,Paulina Wallenberg-Olsson,,Female,,
7682,Group Material,American,,1979.0,1996.0
7683,Helga von Eicken-Kopperl,Canadian,Female,,
7699,Paul Jeuffrain,French,Male,,1916.0
7708,"U.S. Geological Survey and NASA, Surveyor III",American,,,
7720,Knud Jans,Danish,Male,,
7721,Niels Jensen,Danish,Male,,
7722,Bago Nielsen,Danish,,,
7723,Axel Wilmar,Danish,Male,,
7724,Johs Jensen,Danish,Male,,
7736,Arnold Lafontant,Haitian,Male,,
7738,Lusimond Merelus,Haitian,Male,,
7739,Denis Vergin,Haitian,Male,,
7753,Jack Garver,American,Male,,
7756,John Wood,American,Male,,
7813,Clements,American,Male,,
7815,Tommaso Cuccioni,Italian,Male,,1864.0
7821,R.J. Waters & Co.,American,,,
7836,David Swedlow,American,Male,,
7839,George Demeny,,Male,,
7843,Frank K. Bacher,Nationality unknown,Male,,
7857,The Group,Finnish,,,
7858,Juha Kaakko,Finnish,,1964.0,
7859,Kimmo Liimatainen,Finnish,,1965.0,
7860,Jari Tirkkonen,Finnish,,1965.0,
7862,Heikkinen Komonen Architects,Finnish,,1974.0,
7868,Judith Rothschild,American,Female,,
7872,Kenneth Bushnell,,Male,1933.0,
7873,Jean Cohen,American,Female,,
7875,Gabriele Evertz,American,Female,,
7876,Helen Gilbert,American,Female,,
7877,James Gross,American,Male,,
7878,Paul Heald,American,Male,,
7880,James Juszczyk,American,Male,,
7881,Martha Keller,American,Female,,
7883,Katinka Mann,American,Female,,
7884,Nancy Manter,American,Female,,
7886,Mary Obering,American,Female,,
7887,Joan Webster Price,American,Female,,
7888,Raquel Rabinovich,American,Female,,
7891,Irene Rousseau,American,Female,,
7892,Wilfred Graf Schwerin Von Krosigk,American,Male,,
7894,Peter Stroud,American,Male,,
7895,Mac Wells,American,Male,,
7896,Stephen Westfall,American,Male,,
7906,Ming Smith,American,Female,,
7983,"Sony Corporation, company design",Japanese,,1946.0,
7995,Michel Bufet,French,Male,,
8001,Jhoon Rhee,American,,1932.0,
8013,Figla Research Center,Japanese,,,
8016,Howatt Archery,Nationality unknown,,,
8021,Per Jari,Swedish,,1951.0,
8022,Jan Ohrn,Swedish,,1943.0,
8024,Lawrence Livermore National Laboratory,American,,1952.0,
8035,Emros Team,Japanese,Male,,
8053,"Dominique Perrault Architecture, Paris",French,,1981.0,
8055,Taniguchi & Associates,Japanese,,,
8057,Bernard Tschumi Architects,Swiss,,,
8063,Ghislain Uhry,French,,1932.0,
8072,"Prefecture of Police, Paris",,,,
8104,Charles Zimmerman,,Male,1942.0,
8134,Robert Cole,,Male,,
8158,Mario Romano,Italian,Male,,
8169,Langlands & Bell,British,,1978.0,
8173,Götz Keller,German,,1958.0,
8180,M. Bosshard,Italian,Male,,
8181,Jacques-Philippe Potteau,French,,1807.0,1876.0
8199,Lynne Yamamoto,Nationality unknown,Female,,
8201,Bruce Pearson,American,Male,,
8204,Willi Baum,Swiss,Male,,
8205,John M. Dillon,American,Male,,
8209,Beryl Marton,American,Female,,
8210,John Ross,American,Male,,
8213,Venturi and Rauch,American,,1964.0,1979.0
8215,"Venturi, Rauch and Scott Brown",American,,1980.0,
8225,Alison Sky,American,Female,,
8228,Alessandro Poli,Italian,Male,,
8229,Peter Wollbrandt,,Male,,
8230,Wilhelm Heuschen,,Male,,
8231,Henny Cahn,Dutch,Male,,
8232,Toni Del Renzio,Nationality unknown,,,
8234,Robert M. Jones,Nationality unknown,Male,,
8235,R. Schwarzkopf,Nationality unknown,,,
8236,Walter Seifert,German,Male,,
8246,Z. Robaszek,Nationality unknown,,,
8248,Thomas Kinslow,,Male,,
8249,J. da Nobrega,Italian,,1945.0,
8250,J. Charters,Italian,,1945.0,
8256,Leonid A. Voronov,Russian,Male,,
8264,Nikolai Kuleshov,Russian,Male,,
8283,Todd Piper-Hauswirth,,Male,,
8296,Judy Stern,,Female,,
8304,Los Carpinteros,Cuban,,,
8310,Roswitha Marhold,German,Female,,
8326,Rudolf Bircher,Swiss,Male,,
8337,Wilhelm Langloh,German,Male,,
8338,Eva Schoeler,,Female,,
8348,Heini Fischer-Corso,Swiss,,1921.0,1990.0
8372,I. Stepanov,Russian,,,
8396,John H. Myers,American,Male,,
8401,Marfurt,Nationality unknown,,,
8403,Marguerite Delorme,Nationality unknown,,,
8404,Jöran Lindvall,Swedish,,,
8405,Sture Balgård,,Male,,
8406,Eva Björklund,,Female,,
8410,A. Wagner,German,,,
8412,Haus-Rucker-Co,Austrian,,1967.0,1992.0
8421,Osamu Mita,Japanese,Male,,
8431,Gruppo DAM (Designer Associati Milano),Italian,,,
8434,Pentagram,American,,1972.0,
8441,Benjamin Chia,,Male,,
8448,John D. Thomas,American,Male,,1947.0
8466,Leslie Evans,British,,1945.0,
8475,Nikolai Lavrent'ev,Russian,Male,,
8484,P. Suvorov,Nationality unknown,,,
8487,Jerome Olivet,,Male,,
8501,Associated Press,,,,
8503,Alex Anderson/The New York Times,Nationality unknown,Male,,
8504,Acme News Pictures,,,,
8506,"Abraham Zapruder / Life Magazine, Time Inc.",American,Male,,
8507,William H. Gallagher/Associated Press,Nationality unknown,Male,,
8508,Automatic Camera/Photomaton,,,,
8509,Bangs Studio,,,,
8511,Bettmann/United Press International,,,,
8513,"Blackstar Publishing Co., Inc.",Nationality unknown,,,
8515,British Official Radiophoto/The New York Times,,,,
8520,Camera Arts Studios,,,,
8522,Pat Candido/The New York Daily News,Nationality unknown,,,
8523,Peter Carroll/Associated Press,Nationality unknown,Male,,
8525,Alan Chin,Nationality unknown,Male,,
8528,Committee on Public Information,,,,
8529,London Daily Mirror,,,,
8530,Suzanne De Chillo/The New York Times,Nationality unknown,Female,,
8533,Doty/Times Wide World Press,Nationality unknown,,,
8535,"Fairchild Aerial Surveys, Inc.",,,,
8539,Berlin Foto Senneke,,,,
8540,Fotograms,,,,
8541,Fox News,,,,
8542,French Pictorial Service,,,,
8544,Eddie McGovern,Nationality unknown,Male,,
8550,Harris & Ewing/Times World Wide Photos,American,,,
8552,Albert Hilsher/Times Wide World,Nationality unknown,Male,,
8555,Hoffman/International Press Studio,,,,
8558,Auguste Adolphe Bertsch,French,Male,,1871.0
8560,International News Photo,,,,
8562,International Newsreel,,,,
8567,Keystone View Company,American,,1892.0,1972.0
8570,Lechner/The New York Times,Nationality unknown,,,
8574,Franz Lowy/Times Wide World,Austrian,Male,,
8576,Arturo Mari/L'Osservatore Romano,Italian,Male,,
8579,Medem Photo Service,Nationality unknown,,,
8580,Ministere De La Guerre,Nationality unknown,,,
8582,Yasuki Nagao/United Press International,Japanese,Male,,
8583,NASA,American,,,
8586,Fred Hansen/Pacific and Atlantic Photos,Nationality unknown,Male,,
8587,The New York Daily News,,,,
8591,The New York Times Studio,,,,
8592,Cal Osbon,American,Male,,
8593,Pacific & Atlantic Photos,,,1921.0,1932.0
8595,Unknown photographer,,,,
8596,Bill Parsons / Nancy Palmer Agency,Nationality unknown,Male,,
8599,The Pictoral News Company,,,,
8603,Press Illustrating Company,,,,
8604,Presse Bild Zentrale,,,,
8605,Moscow Presse Cliche,,,,
8606,Red Cross Institute for Crippled and Disabled Men,,,,
8608,Rollins/Associated Press,Nationality unknown,,,
8613,Alex J. Rota/The New York Times,Nationality unknown,Male,,
8615,Henry Ruschin,Nationality unknown,Male,,
8621,J.C.P. Skottowe/Times Wide World Photos,American,Male,,
8622,Dana Stone/United Press International,Nationality unknown,Female,,
8623,Stork Club News Service,,,,
8625,Stroop Report,Nationality unknown,Male,,
8630,Paul Thompson,American,Male,,
8631,Times Photo Service,,,,
8632,Times Wide World Photos,American,,1919.0,1941.0
8636,Bob Beerman,American,Male,,
8637,Topical Press Agency,,,,
8638,United Press International,,,,
8639,U.S. Army Air Force,American,,,
8640,U.S. Coast Guard,American,,,
8643,Yerkes Observatory,,,,
8647,Tzarskoe Selo C.E. de Hahn & Co.,,,,
8648,International Film Service Company/Hearst,,,,
8649,Radio Corporation of America,American,,,
8657,Dan Grossi/Associated Press,Nationality unknown,Male,,
8675,"L.M. Ericsson Telephone Company, company design",Swedish,,1876.0,
8680,"Architetti Montagni, Berizzi, Butte",Italian,,1950.0,
8685,A. L. Pugh,American,,,
8686,S. J. Stein,,,,
8692,IDEO,,,1991.0,
8696,Michael Cohen,American,Male,,
8697,Ergonomi Design Gruppen (now Veryday),Swedish,,1969.0,
8699,Gianfranco Masi,Italian,Male,,
8702,Paolo Orlandini,Italian,Male,,
8707,Diller + Scofidio,American,,1979.0,
8709,Julius Barnes,,Male,,
8716,"Atelier d'Architecture Christian de Portzamparc, Paris",,,,
8722,United Nations Headquarters Board of Design,,,,
